MID,CHURN,CALL_CENTRE_CALLS,MFTR,EXTERNAL_CONGESTION_ERRORS,NORMAL_CALLS,SUBSCRIBER_ERRORS,QOS_CONGESTION,QOS_SUBSCRIBER,QOS_GROUP,USAGE_DIRECTION,EVENT_TYPE_DATA_USAGE_DIRECTION,EVENT_TYPE_INCOMING_USAGE_DIRECT,EVENT_TYPE_OUTGOING_USAGE_DIRECT,EVENT_TYPE_SMS_USAGE_DIRECTION,OUTGOING_OVERALL,INCOMING_OVERALL,SMS_OVERALL,DATA_OVERALL,USAGE_LIFESTYLE,LIFESTYLE
15021697338,"0",,"Apple",1,174,0,0.005747,0.000000,"Good",0.498597,,0.376812,0.582633,0.536346,-0.422180,-0.418172,-0.448965,-1.000000,"No Data Usage","Daily Grinder"
15022091304,"0",,"Samsung",0,75,0,0.000000,0.000000,"Good",2.349880,,2.757576,2.269841,2.022222,-0.779559,-0.586911,0.113313,-1.000000,"No Data Usage","Norm Peterson"
15022255296,"0",2,"Motorola",4,612,0,0.006536,0.000000,"Fair",1.005666,,1.129542,1.100713,0.786744,0.638597,0.452343,-0.595843,-1.000000,"Voice Caller","Norm Peterson"
15022302870,"0",,"Huawei",2,184,0,0.010870,0.000000,"Fair",0.820731,,0.773810,0.800000,0.888383,-0.316180,-0.509437,-0.226846,-1.000000,"No Data Usage","Daily Grinder"
15022308198,"0",,"Apple",1,139,0,0.007194,0.000000,"Fair",1.784471,,2.540230,1.280303,1.532880,-0.472565,-0.590470,-0.215630,-0.671391,"Other Usage","Daily Grinder"
15022631724,"0",,"Apple",0,209,0,0.000000,0.000000,"Good",1.091898,,1.625000,1.027778,0.622917,-0.201098,-0.650037,-0.663918,-1.000000,"No Data Usage","Daily Grinder"
15022850898,"0",,"Samsung",0,41,0,0.000000,0.000000,"Good",0.766667,,1.000000,1.300000,0.000000,-0.792359,-0.747983,-0.727390,-1.000000,"Low Overall","Homebody"
15023703774,"1",2,"",0,5,0,0.000000,0.000000,"Good",0.541667,,1.083333,,0.000000,-1.000000,-0.824107,-0.720931,-1.000000,"Low Overall","Homebody"
15024827034,"0",,"Apple",0,153,0,0.000000,0.000000,"Good",0.869032,,0.866667,1.171171,0.569258,-0.443811,-0.646110,-0.548197,-1.000000,"No Data Usage","Homebody"
15025206468,"1",,"Apple",1,706,0,0.001416,0.000000,"Good",0.972244,,0.754839,0.882507,1.057208,0.688561,1.192559,0.483130,-1.000000,"High SMS","Undef"
15025524834,"0",3,"Apple",6,468,0,0.012821,0.000000,"Fair",0.691486,,0.737589,0.726003,0.610866,0.624633,-0.214248,-0.412728,-0.731345,"Voice Caller","Norm Peterson"
15025534686,"0",,"Apple",0,18,0,0.000000,0.000000,"Good",1.372660,,0.866667,1.733333,1.517980,-0.836643,-0.808176,0.301030,-1.000000,"High SMS","Homebody"
15026579004,"0",,"Apple",0,440,0,0.000000,0.000000,"Good",1.197301,,1.200450,1.011111,1.380342,0.285884,0.236116,-0.202864,-1.000000,"Voice Caller","Daily Grinder"
15027463644,"0",,"Apple",0,305,0,0.000000,0.000000,"Good",1.631498,,1.760417,1.072816,2.061261,0.008721,-0.293611,-0.621722,-1.000000,"Voice Caller","Daily Grinder"
15027726936,"0",,"Apple",2,312,1,0.006410,0.003205,"Fair",1.020306,,1.068075,0.924020,1.068824,-0.348917,0.204211,-0.246385,-1.000000,"No Data Usage","Daily Grinder"
15027775116,"0",3,"Apple",0,156,0,0.000000,0.000000,"Good",0.938840,,0.831050,0.816425,1.169045,-0.626077,-0.390863,-0.347554,-1.000000,"No Data Usage","Daily Grinder"
15028250904,"0",,"Apple",21,1322,0,0.015885,0.000000,"Poor",1.292181,,1.499158,1.423810,0.953575,1.727803,1.484482,-0.527461,-1.000000,"Voice Caller","Delivering the Goods"
15028254462,"0",,"LG",0,403,0,0.000000,0.000000,"Good",1.059775,,0.951220,1.278333,0.949772,-0.045915,0.191175,-0.695867,-1.000000,"Voice Caller","Undef"
15028851822,"0",,"RIM",0,145,0,0.000000,0.000000,"Good",1.301195,,0.787879,1.723485,1.392221,-0.485541,-0.627286,-0.197174,-1.000000,"No Data Usage","Daily Grinder"
15029150610,"0",,"Apple",0,102,0,0.000000,0.000000,"Good",1.034840,,1.313131,1.019608,0.771781,-0.649457,-0.562608,-0.264273,-1.000000,"No Data Usage","Daily Grinder"
15029316396,"0",2,"RIM",1,153,0,0.006536,0.000000,"Fair",1.224084,0.285429,1.134921,0.866667,2.609319,-0.493534,-0.574332,-0.632108,-0.674247,"Other Usage","Daily Grinder"
15029976414,"0",2,"Nokia",0,59,0,0.000000,0.000000,"Good",2.597599,,3.095238,3.885057,0.812500,-0.691290,-0.763183,-0.720414,-1.000000,"No Data Usage","Homebody"
15030229320,"0",,"Samsung",0,35,0,0.000000,0.000000,"Good",0.166667,,0.000000,0.500000,0.000000,-0.759756,-0.801287,-0.710001,-1.000000,"Low Overall","Homebody"
15030324624,"0",,"LG",3,237,0,0.012658,0.000000,"Fair",1.011433,0.000000,1.400000,1.392857,1.252874,-0.299316,-0.380342,-0.537433,-0.739624,"Other Usage","Daily Grinder"
15030435318,"0",,"Apple",0,123,0,0.000000,0.000000,"Good",1.795873,,1.359477,1.392857,2.635284,-0.654049,-0.413535,-0.375741,-1.000000,"No Data Usage","Undef"
15030541668,"0",,"RIM",0,74,0,0.000000,0.000000,"Good",0.915894,,1.274510,0.619048,0.854124,-0.770767,-0.619358,0.428361,-1.000000,"High SMS","Daily Grinder"
15030616260,"0",,"Apple",1,233,0,0.004292,0.000000,"Good",4.904401,,1.191667,1.150442,1.025493,-0.362934,-0.316457,-0.378726,-1.000000,"No Data Usage","Daily Grinder"
15030631284,"0",,"Apple",0,17,0,0.000000,0.000000,"Good",8.911950,,8.666667,13.000000,5.069182,-0.856339,-0.786770,-0.694766,-1.000000,"No Data Usage","Homebody"
15030641364,"0",,"Samsung",0,11,0,0.000000,0.000000,"Good",0.000000,,,0.000000,0.000000,-0.844114,-1.000000,-0.727713,-1.000000,"Low Overall","Homebody"
15031021284,"0",,"Apple",0,58,0,0.000000,0.000000,"Good",2.314523,,2.022222,1.793103,3.128242,-0.741702,-0.694466,-0.214233,-1.000000,"No Data Usage","Homebody"
15031929426,"0",,"Samsung",0,93,0,0.000000,0.000000,"Good",0.396077,,1.155556,0.154762,0.273990,-0.632590,-0.768792,0.196365,-1.000000,"No Data Usage","Undef"
15032327550,"0",2,"Apple",2,593,0,0.003373,0.000000,"Good",0.878330,,0.722222,0.645390,1.267379,1.022030,0.058044,0.230739,-0.558749,"High SMS","Undef"
15032427078,"0",2,"Apple",0,295,0,0.000000,0.000000,"Good",1.303047,,0.866667,1.660584,1.381890,0.347385,-0.527701,-0.582488,-1.000000,"Voice Caller","Daily Grinder"
15032436114,"0",,"Apple",2,309,0,0.006472,0.000000,"Fair",0.798363,,0.701587,1.003766,0.689735,-0.179226,-0.234362,-0.619618,-1.000000,"Voice Caller","Daily Grinder"
15032941650,"1",,"LG",0,50,0,0.000000,0.000000,"Good",1.864567,,2.600000,0.265306,2.728395,-0.729544,-0.806608,-0.711058,-1.000000,"Low Overall","Homebody"
15033066984,"0",1,"Apple",0,21,0,0.000000,0.000000,"Good",0.988836,,0.866667,1.333333,0.766509,-0.826029,-0.807199,-0.505222,-1.000000,"No Data Usage","Homebody"
15033082722,"0",,"LG",2,291,0,0.006873,0.000000,"Fair",1.802585,,1.552778,2.757576,1.097403,-0.237724,0.191896,-0.572985,-1.000000,"No Data Usage","Daily Grinder"
15034514790,"0",19,"Apple",3,759,0,0.003953,0.000000,"Good",1.899153,,2.260870,2.019333,1.417255,1.539107,0.322066,-0.501696,-1.000000,"Voice Caller","Undef"
15036737214,"0",,"Samsung",24,704,0,0.034091,0.000000,"Poor",1.170251,,0.972358,1.003712,1.534684,1.102370,0.718166,1.513831,-1.000000,"High SMS","Undef"
15036737268,"0",,"Samsung",3,853,0,0.003517,0.000000,"Good",1.314747,,1.532520,1.367159,1.044561,1.437986,0.958041,-0.308038,-1.000000,"Voice Caller","Undef"
15036774156,"0",,"RIM",0,136,0,0.000000,0.000000,"Good",1.378288,,1.659574,1.203704,1.271585,-0.579932,-0.562835,1.069320,-1.000000,"High SMS","Norm Peterson"
12260026266,"0",,"Apple",1,77,0,0.012987,0.000000,"Fair",2.477040,7.409016,0.698925,0.722222,1.077997,-0.721101,-0.663112,-0.579927,0.388637,"High Data","Daily Grinder"
12281333538,"0",1,"Samsung",0,503,0,0.000000,0.000000,"Good",0.797398,,0.948718,1.142551,0.300926,0.338188,0.443282,-0.526966,-1.000000,"Voice Caller","Undef"
12287889486,"0",,"RIM",0,53,0,0.000000,0.000000,"Good",0.000000,0.000000,0.000000,0.000000,0.000000,-0.778382,-0.747595,-0.414653,-0.739293,"Other Usage","Undef"
12292831944,"0",1,"Samsung",2,740,0,0.002703,0.000000,"Good",0.832690,,1.165094,1.221687,0.693333,1.104603,0.823118,-0.720482,-1.000000,"Voice Caller","Daily Grinder"
12292836138,"0",,"HTC",1,138,0,0.007246,0.000000,"Fair",2.789075,6.792793,1.817204,1.722222,0.824082,-0.590718,-0.640462,-0.307309,-0.452647,"Other Usage","Norm Peterson"
12295815156,"0",,"RIM",4,2367,1,0.001690,0.000422,"Good",0.927837,1.617778,1.162602,0.808814,1.049990,2.219606,2.297715,0.542416,-0.574902,"High SMS","Night Shift"
12299451390,"0",,"",3,915,0,0.003279,0.000000,"Good",2.729502,5.612195,1.678679,1.615994,2.011139,1.023726,0.939442,0.765451,-0.130036,"High SMS","Night Shift"
12299740680,"1",,"Apple",0,2,0,0.000000,0.000000,"Good",0.000000,,0.000000,0.000000,0.000000,-0.882040,-0.831817,-0.727268,-1.000000,"Low Overall","Homebody"
12299860122,"0",,"Samsung",0,218,0,0.000000,0.000000,"Good",0.601461,,0.928571,1.477273,0.000000,-0.488224,-0.226220,-0.728546,-1.000000,"No Data Usage","Homebody"
12299999718,"0",,"",59,6764,5,0.008723,0.000739,"Fair",2.134349,4.523901,0.816880,1.009164,1.071802,2.571325,2.635017,2.643816,-0.046779,"High SMS","Night Shift"
13573813344,"0",,"Samsung",2,649,0,0.003082,0.000000,"Good",0.833983,,1.029167,1.687719,0.619048,1.037147,0.467359,-0.711699,-1.000000,"Voice Caller","Night Shift"
13574059824,"0",2,"Apple",1,370,0,0.002703,0.000000,"Good",2.509382,6.145666,1.433071,1.052023,1.406769,-0.271110,-0.058594,1.779245,-0.154108,"High SMS","Norm Peterson"
13574095122,"1",,"Apple",0,254,0,0.000000,0.000000,"Good",2.551183,5.509934,2.032922,1.718391,0.943485,-0.334186,-0.131767,1.261807,-0.058415,"High SMS","Daily Grinder"
13574266962,"0",1,"LG",8,642,0,0.012461,0.000000,"Fair",3.291916,9.205926,1.405405,1.212538,1.343794,1.116136,0.371943,0.218972,0.089715,"High SMS","Night Shift"
13580640660,"0",16,"Apple",0,698,0,0.000000,0.000000,"Good",1.791091,5.117556,1.753968,1.276021,0.807910,1.439741,0.096831,-0.684939,-0.107240,"Other Usage","Daily Grinder"
13587374724,"1",,"Apple",0,30,0,0.000000,0.000000,"Good",0.000000,,0.000000,0.000000,0.000000,-0.840259,-0.746339,-0.608559,-1.000000,"No Data Usage","Homebody"
13587380856,"0",,"Apple",5,1019,0,0.004907,0.000000,"Good",2.366212,5.960741,1.421569,1.180460,0.902078,1.478414,2.167529,0.456177,-0.071514,"High SMS","Night Shift"
13594035498,"0",,"Apple",1,410,0,0.002439,0.000000,"Good",2.676431,5.029762,1.724014,2.486639,1.465311,0.499420,-0.047602,0.851311,-0.104966,"High SMS","Daily Grinder"
13600690224,"0",4,"Apple",0,812,0,0.000000,0.000000,"Good",1.403746,,1.495575,1.259831,1.455832,1.788197,-0.058441,-0.031214,-1.000000,"No Data Usage","Undef"
13600693794,"1",,"Samsung",0,101,0,0.000000,0.000000,"Good",0.000000,,0.000000,0.000000,0.000000,-0.650376,-0.667816,-0.530683,-1.000000,"No Data Usage","Undef"
13600710570,"0",7,"RIM",2,194,0,0.010309,0.000000,"Fair",2.709143,3.978142,2.847619,2.591503,1.419309,-0.371121,-0.530100,0.945866,-0.636175,"High SMS","Norm Peterson"
13600719480,"0",6,"Apple",3,289,0,0.010381,0.000000,"Fair",0.898358,,0.627193,1.008621,1.059259,-0.402567,0.085851,0.779604,-1.000000,"High SMS","Daily Grinder"
13600727430,"0",,"LG",0,1,0,0.000000,0.000000,"Good",0.000000,,,0.000000,,-0.883836,-1.000000,-1.000000,-1.000000,"Low Overall","Homebody"
13612088892,"0",,"Apple",0,169,0,0.000000,0.000000,"Good",1.949194,5.104606,0.866667,1.132576,0.692928,-0.446846,-0.364086,-0.075716,-0.110056,"Other Usage","Daily Grinder"
13612115796,"0",1,"Apple",2,675,0,0.002963,0.000000,"Good",1.943843,6.259259,0.556894,0.486395,0.250000,0.662743,0.614874,-0.683995,-0.743324,"Voice Caller","Undef"
13618780488,"0",3,"Apple",5,624,0,0.008013,0.000000,"Fair",2.537909,5.459150,1.767828,1.511942,1.412717,0.553449,0.713088,-0.344119,-0.122996,"Other Usage","Undef"
15012489468,"0",,"Apple",0,32,0,0.000000,0.000000,"Good",1.668110,,0.333333,3.151515,1.519481,-0.802350,-0.740382,-0.690381,-0.742545,"Other Usage","Undef"
15012492684,"0",,"Apple",0,89,0,0.000000,0.000000,"Good",1.289378,,1.625000,1.216374,1.026760,-0.659087,-0.718123,-0.137003,-1.000000,"No Data Usage","Homebody"
15012496056,"0",,"Samsung",2,364,0,0.005495,0.000000,"Good",1.066784,,0.890966,0.752066,1.557321,-0.009972,-0.220031,0.533345,-1.000000,"High SMS","Daily Grinder"
15012518634,"0",2,"RIM",1,162,0,0.006173,0.000000,"Fair",1.976957,,3.159722,2.042857,0.728291,-0.530364,-0.373693,-0.637627,-1.000000,"No Data Usage","Daily Grinder"
15012834144,"0",,"RIM",1,47,0,0.021277,0.000000,"Poor",0.827273,,1.181818,1.300000,0.000000,-0.763272,-0.777047,-0.722528,-1.000000,"Low Overall","Homebody"
15012905340,"0",8,"Samsung",0,393,0,0.000000,0.000000,"Good",0.745681,,0.635556,0.858740,0.742747,0.276518,-0.375755,0.172628,-1.000000,"No Data Usage","Norm Peterson"
15012916536,"1",,"Apple",0,142,0,0.000000,0.000000,"Good",1.247563,,1.500000,1.824561,0.418129,-0.645032,-0.465462,-0.566246,-1.000000,"No Data Usage","Norm Peterson"
15012923184,"0",,"Apple",0,105,0,0.000000,0.000000,"Good",2.777939,,1.978261,5.416667,0.938889,-0.757642,-0.510787,-0.646183,-1.000000,"No Data Usage","Undef"
15012936792,"0",1,"Apple",2,155,0,0.012903,0.000000,"Fair",1.070629,,1.477273,0.580756,1.153859,-0.462883,-0.524690,0.212686,-1.000000,"High SMS","Daily Grinder"
15012986748,"0",,"Nokia",0,166,0,0.000000,0.000000,"Good",0.933687,,0.722222,0.955381,1.123457,-0.212012,-0.654358,-0.712333,-1.000000,"No Data Usage","Daily Grinder"
15013706112,"0",,"Samsung",0,69,0,0.000000,0.000000,"Good",8.320748,,9.027778,14.083333,1.851133,-0.758863,-0.601092,-0.602626,-1.000000,"No Data Usage","Daily Grinder"
15013713402,"0",,"Samsung",0,159,0,0.000000,0.000000,"Good",1.227778,,1.444444,1.011111,,-0.752200,-0.185514,-1.000000,-1.000000,"No Data Usage","Norm Peterson"
15013880814,"0",,"RIM",0,46,0,0.000000,0.000000,"Good",3.947318,,1.083333,2.091954,8.666667,-0.727162,-0.815311,-0.726628,-1.000000,"Low Overall","Homebody"
15013914456,"0",3,"Apple",0,252,0,0.000000,0.000000,"Good",0.957406,,1.248588,1.193878,1.387158,-0.512103,-0.087157,-0.446167,-1.000000,"No Data Usage","Daily Grinder"
15015124710,"0",,"Apple",0,169,0,0.000000,0.000000,"Good",0.324573,,0.329114,0.333333,0.311273,-0.533456,-0.367927,-0.233665,-1.000000,"No Data Usage","Daily Grinder"
15015210840,"0",,"Apple",0,180,0,0.000000,0.000000,"Good",0.833736,,1.203704,0.769470,0.528035,-0.468821,-0.518825,-0.391357,-1.000000,"No Data Usage","Daily Grinder"
15015251982,"0",1,"Apple",0,39,0,0.000000,0.000000,"Good",0.502215,0.000000,0.962963,0.962963,0.082935,-0.796071,-0.765630,-0.592665,-0.753549,"Other Usage","Homebody"
15015285960,"0",2,"Apple",2,505,0,0.003960,0.000000,"Good",1.096605,0.000000,1.116564,0.962963,2.306892,0.754352,0.311489,1.211095,-0.745257,"High SMS","Daily Grinder"
15015347952,"0",3,"Nokia",0,23,0,0.000000,0.000000,"Good",1.444444,,2.888889,1.444444,0.000000,-0.841698,-0.798160,-0.726779,-1.000000,"Low Overall","Homebody"
15015413844,"0",2,"LG",0,116,1,0.000000,0.008621,"Fair",0.109008,,0.131313,0.168285,0.027426,-0.505475,-0.661492,-0.665799,-1.000000,"No Data Usage","Homebody"
15015602412,"0",1,"Apple",0,629,0,0.000000,0.000000,"Good",0.834203,,0.884977,0.583541,1.034091,0.645232,0.993979,-0.283611,-1.000000,"Voice Caller","Norm Peterson"
15015757578,"0",,"Apple",16,986,0,0.016227,0.000000,"Poor",0.590333,,0.797834,1.353391,0.210108,1.722389,0.826073,0.755153,-1.000000,"High SMS","Undef"
15015779868,"0",,"Apple",8,1066,0,0.007505,0.000000,"Fair",1.118103,,1.174194,1.145145,1.034970,1.741570,1.289898,-0.339438,-1.000000,"Voice Caller","Delivering the Goods"
15015810012,"0",,"RIM",0,3,0,0.000000,0.000000,"Good",0.376812,,,0.000000,0.753623,-0.877272,-1.000000,-0.719950,-1.000000,"Low Overall","Homebody"
15016039626,"1",,"Samsung",0,367,0,0.000000,0.000000,"Good",0.773584,,0.854460,0.681159,0.785134,0.310121,-0.400269,-0.603037,-1.000000,"Voice Caller","Daily Grinder"
15016040940,"1",,"Apple",0,254,0,0.000000,0.000000,"Good",0.989728,,0.884354,0.989848,1.094982,-0.047481,-0.514866,0.684161,-1.000000,"High SMS","Daily Grinder"
15017405550,"0",1,"Apple",3,393,0,0.007634,0.000000,"Fair",0.690986,,0.666667,0.621266,0.785024,0.248934,-0.081571,-0.492339,-1.000000,"Voice Caller","Daily Grinder"
15018296676,"0",,"Apple",0,243,0,0.000000,0.000000,"Good",0.685975,1.083333,0.615385,0.302326,0.742857,-0.616339,0.264234,-0.655158,-0.751153,"Other Usage","Daily Grinder"
15018297186,"0",,"Apple",0,61,0,0.000000,0.000000,"Good",0.533009,0.000000,1.238095,0.393939,0.500000,-0.735704,-0.732630,-0.718746,-0.743910,"Low Overall","Undef"
15018351462,"0",,"Apple",0,603,0,0.000000,0.000000,"Good",1.585161,,1.275538,1.575758,1.904187,0.343339,0.859059,0.443553,-1.000000,"High SMS","Norm Peterson"
15018402672,"0",,"Nokia",0,64,0,0.000000,0.000000,"Good",0.313098,,0.333333,0.317073,0.288889,-0.735608,-0.685433,-0.716435,-1.000000,"No Data Usage","Homebody"
15018517890,"0",12,"Apple",11,1448,2,0.007597,0.001381,"Fair",1.117854,,1.059680,1.177918,1.115964,2.009127,1.901400,0.534329,-1.000000,"High SMS","Night Shift"
15018531768,"0",,"RIM",0,48,0,0.000000,0.000000,"Good",1.234249,,2.166667,0.541667,0.994413,-0.756400,-0.777971,1.145386,-1.000000,"High SMS","Undef"
15018959328,"1",,"LG",0,24,0,0.000000,0.000000,"Good",0.180556,,,0.361111,0.000000,-0.772389,-1.000000,-0.726381,-1.000000,"Low Overall","Homebody"
15019091154,"0",4,"HTC",0,286,0,0.000000,0.000000,"Good",1.135913,,1.164179,1.483696,0.759865,0.028652,-0.309470,0.408589,-1.000000,"High SMS","Daily Grinder"
15019116330,"0",,"Apple",1,83,0,0.012048,0.000000,"Fair",1.291336,,1.083333,1.659574,1.131099,-0.682184,-0.718553,-0.448025,-1.000000,"No Data Usage","Daily Grinder"
15019127184,"1",,"Samsung",1,100,0,0.010000,0.000000,"Fair",0.000000,,0.000000,0.000000,0.000000,-0.740571,-0.534313,-0.563036,-1.000000,"No Data Usage","Norm Peterson"
15019141944,"0",,"Apple",0,301,0,0.000000,0.000000,"Good",0.759741,0.000000,1.130435,0.795918,1.112613,-0.164704,-0.186496,-0.692796,-0.565989,"Voice Caller","Daily Grinder"
15019159380,"0",,"RIM",2,1120,0,0.001786,0.000000,"Good",1.161179,0.000000,1.363506,1.640434,1.640777,2.124405,0.904098,-0.193893,-0.753750,"Other Usage","Delivering the Goods"
15019181100,"0",4,"Samsung",4,507,0,0.007890,0.000000,"Fair",0.620895,,1.042980,1.021073,0.419528,-0.259779,1.492802,1.461573,-1.000000,"High SMS","Daily Grinder"
15019210026,"0",,"Apple",0,51,0,0.000000,0.000000,"Good",1.207516,,0.764706,1.274510,1.583333,-0.750109,-0.744279,-0.583614,-1.000000,"No Data Usage","Homebody"
15019236696,"0",,"Samsung",2,1103,0,0.001813,0.000000,"Good",0.975036,,1.019608,0.760757,1.144744,1.378286,2.157584,0.171520,-1.000000,"No Data Usage","Delivering the Goods"
15019245318,"0",,"RIM",0,84,0,0.000000,0.000000,"Good",1.548113,,2.166667,0.196970,2.280702,-0.568624,-0.831892,-0.717661,-1.000000,"No Data Usage","Homebody"
15020086392,"0",,"Apple",1,199,0,0.005025,0.000000,"Good",1.980784,,0.922840,0.216667,4.802847,-0.607979,-0.136547,1.201398,-1.000000,"High SMS","Daily Grinder"
15020087166,"0",,"Apple",1,69,0,0.014493,0.000000,"Fair",50.033234,199.333333,0.000000,0.077381,0.722222,-0.726734,-0.745119,-0.720974,-0.730978,"Low Overall","Undef"
15020647728,"0",,"Nokia",0,15,0,0.000000,0.000000,"Good",7.944444,,4.333333,11.555556,,-0.852619,-0.827205,-0.728387,-1.000000,"Low Overall","Homebody"
15021695376,"1",,"Apple",2,243,0,0.008230,0.000000,"Fair",1.900279,,2.654167,1.748538,3.198413,-0.412288,-0.181337,-0.616772,-1.000000,"No Data Usage","Daily Grinder"
15022122942,"0",,"Samsung",0,191,0,0.000000,0.000000,"Good",0.808758,,1.373984,0.747126,0.305164,-0.555226,-0.334949,-0.702628,-1.000000,"No Data Usage","Daily Grinder"
15022127982,"0",,"HTC",1,28,0,0.035714,0.000000,"Poor",0.361111,,0.000000,0.000000,1.083333,-0.809199,-0.817692,-0.722597,-1.000000,"Low Overall","Homebody"
15022268958,"0",,"Samsung",0,273,0,0.000000,0.000000,"Good",1.713327,,2.637681,1.328616,1.173683,-0.014753,-0.618929,0.436695,-1.000000,"High SMS","Daily Grinder"
15022692054,"0",,"LG",0,50,0,0.000000,0.000000,"Good",0.728626,,0.619048,2.000000,0.295455,-0.721480,-0.760596,-0.705726,-1.000000,"Low Overall","Homebody"
15022850646,"0",,"LG",0,287,0,0.000000,0.000000,"Good",0.721492,,0.433333,0.671667,1.059477,-0.106329,-0.275229,0.111855,-1.000000,"No Data Usage","Daily Grinder"
15023522202,"0",,"Apple",2,957,0,0.002090,0.000000,"Good",0.917616,,0.827273,0.893222,1.032353,1.695308,1.359733,-0.566046,-1.000000,"Voice Caller","Undef"
15023704908,"0",,"HTC",4,158,0,0.025316,0.000000,"Poor",0.956664,,0.577778,0.806202,1.486011,-0.565019,-0.401139,-0.520944,-0.711325,"Other Usage","Norm Peterson"
15024071376,"1",,"RIM",0,203,0,0.000000,0.000000,"Good",0.000000,,0.000000,0.000000,0.000000,-0.363094,-0.467692,-0.656801,-1.000000,"No Data Usage","Daily Grinder"
15024104976,"0",,"Nokia",1,273,0,0.003663,0.000000,"Good",0.645089,,0.833333,0.713725,1.033298,0.117029,0.087517,2.514164,-1.000000,"High SMS","Daily Grinder"
15024176790,"0",,"Apple",2,374,0,0.005348,0.000000,"Good",0.812129,,0.443570,1.536364,0.456452,0.228636,-0.080729,-0.433619,-1.000000,"Voice Caller","Daily Grinder"
15025051002,"0",,"Apple",15,842,0,0.017815,0.000000,"Poor",1.042357,,1.990515,1.221294,0.957618,1.092049,1.008978,1.096468,-1.000000,"High SMS","Undef"
15025261392,"0",,"Apple",0,132,0,0.000000,0.000000,"Good",1.094841,,1.130435,1.218750,0.935337,-0.619196,-0.530657,-0.209892,-1.000000,"No Data Usage","Daily Grinder"
15025525740,"0",4,"Apple",0,288,0,0.000000,0.000000,"Good",1.037804,1.991297,0.629032,0.768817,0.762069,-0.056110,0.013821,-0.585822,-0.513506,"Voice Caller","Daily Grinder"
15025528452,"0",,"Apple",0,7,0,0.000000,0.000000,"Good",0.105691,,0.000000,0.000000,0.317073,-0.871140,-0.824806,-0.712440,-1.000000,"Low Overall","Homebody"
15025533438,"1",,"RIM",2,205,0,0.009756,0.000000,"Fair",1.946058,3.466667,1.829630,0.782407,1.705529,-0.211407,-0.479258,0.067115,-0.749509,"Other Usage","Daily Grinder"
15025617540,"0",,"Apple",3,290,0,0.010345,0.000000,"Fair",0.848503,,0.950292,0.615385,0.979831,-0.244831,-0.161226,2.479457,-1.000000,"High SMS","Daily Grinder"
