MAST,Voice QoS,Call Count_Sum,LONGITUDE,LATITUDE,ADDRESS,SITE_TYPE,CELL_ID,CELL_NAME
"anon_S479",0.996000,174116.000000,106.681380,10.753340,"33/6 Tran Binh Trong, Q5","Outdoor","452-01-20058-2336","Cell_S479"
"anon_S480",0.997000,173980.000000,106.679435,10.814737,"40 Nguyen Thai Son, p. 3, Q. Go Vap, TpHCM","Outdoor","452-01-20184-5129","Cell_S480"
"anon_S481",0.996000,173800.000000,106.725200,10.733160,"Toa An Nhan Dan Q7, Lo 4, So 3Duong tan Phu, P.Tan Phu, Q.07, TP.HCm","Outdoor","452-01-20014-2805","Cell_S481"
"anon_S482",0.996000,173798.000000,106.659600,10.792220,"318/151 Pham Van Hai, Phuong 5, Q.Tan Binh/Tran Thanh Chau & Nguyen Thi Kim Thu/0905435542","Outdoor","452-01-20042-4612","Cell_S482"
"anon_S483",0.997000,173728.000000,106.638940,10.747890,"365/26/26A, Hau Giang, P1,Q6 - Tp.HCM. Ong  Tran Viet Trung : 090.3639582 - 099.3166899","Outdoor","452-01-20012-2565","Cell_S483"
"anon_S484",0.997000,173574.000000,106.646080,10.784150,"173 Ni su Huynh Lien  phuong 10  Tan Binh  Tp HCM","Outdoor","452-01-20160-4525","Cell_S484"
"anon_S485",0.996000,173534.000000,106.646740,10.781920,"107/70/50 Ni Su Huynh Lien, Phuong 10","Outdoor","452-01-20160-4581","Cell_S485"
"anon_S486",0.996000,173503.000000,106.671094,10.764228,"133/9 Vinh Vien P.4 Q.10","Outdoor","452-01-20100-3433","Cell_S486"
"anon_S487",0.995000,172827.000000,106.683280,10.744648,"184/7 Au Duong Lan - P.3 - Q.8 - TP.HCM","Outdoor","452-01-20016-3058","Cell_S487"
"anon_S488",0.996000,172812.000000,106.650400,10.768370,"72D/2 Binh Thoi F14, Quan 11","Outdoor","452-01-20020-3562","Cell_S488"
"anon_S489",0.995000,171881.000000,106.680430,10.830280,"So 590/2/43, duong Phan Van Tri, phuong 7, quan Go Vap, thanh pho Ho Chi Minh.","Outdoor","452-01-20184-5195","Cell_S489"
"anon_S490",0.996000,171750.000000,106.565990,10.665290,"So B10/48, duong Huong Lo 10, ap 2, xa Binh Chanh, huyen Binh Chanh, thanh pho Ho Chi Minh.","Outdoor","452-01-20050-5404","Cell_S490"
"anon_S491",0.995000,171183.000000,106.629420,10.726280,"167/7/40/8 Ben Phu Dinh, p.16","Outdoor","452-01-20088-3046","Cell_S491"
"anon_S492",0.997000,171068.000000,106.621560,10.709820,"30/9/3 Dinh An Tai, thua 403, to so 133, phuong 7, quan 8, Tp.HCM","Outdoor","452-01-20088-3073","Cell_S492"
"anon_S493",0.996000,170579.000000,106.594930,10.831290,"thua dat soi 1281 ban do 3  xa Ba Diem  Hoc Mon","Outdoor","452-01-20190-5803","Cell_S493"
"anon_S494",0.994000,170479.000000,106.697270,10.792980,"02C Nguyen Huy Tu,P. DaKao","Outdoor","452-01-20064-1156","Cell_S494"
"anon_S495",0.996000,170470.000000,106.585200,10.828080,"E7/1C ap 5  xa Vinh Loc A  huyen Binh Chanh","Outdoor","452-01-20130-5436","Cell_S495"
"anon_S496",0.995000,170429.000000,106.610398,10.854630,"8D, kp3, p.trung my tay, Q.12 A.Hai: 0989052023","Outdoor","452-01-20120-3686","Cell_S496"
"anon_S497",0.997000,170319.000000,106.620900,10.790010,"248 Tan Huong, P.Tan Quy, Tan Phu/Phan HoangLan-Ho Thi Dung/0902926936","Outdoor","452-01-20048-4793","Cell_S497"
"anon_S498",0.996000,170254.000000,106.747200,10.841100,"624/1A Kha Van Can  KP8  p.Linh Dong","Outdoor","452-01-20074-4917","Cell_S498"
"anon_S499",0.996000,170119.000000,106.628100,10.809890,"72/45 Duong Duc Hien, Phuong Tay Thanh, Tan Phu/Mai Xuan Ha-Mai Thi Dung/0933378557","Outdoor","452-01-20048-4789","Cell_S499"
"anon_S500",0.997000,170085.000000,106.679840,10.802422,"440/25 Nguyen Kiem  P.3  Q.Phu Nhuan","Outdoor","452-01-20040-4317","Cell_S500"
"anon_S501",0.997000,169912.000000,106.675157,10.808225,"304/81 Dao Duy Anh (Ho Van Hue cu)  p.09","Outdoor","452-01-20040-4305","Cell_S501"
"anon_S502",0.996000,169910.000000,106.668430,10.795340,"32/41 Dang Van Ngu- Phuong 10- Q.Phu Nhuan- TP.HCM","Outdoor","452-01-20040-4364","Cell_S502"
"anon_S503",0.995000,169689.000000,106.597620,10.846080,"66/3A Ap Tay Lan, Xa Ba Diem","Outdoor","452-01-20190-5841","Cell_S503"
"anon_S504",0.996000,169555.000000,106.601560,10.829500,"58/19 ap Tien Lan, Ba Diem, HM","Outdoor","452-01-20120-5898","Cell_S504"
"anon_S505",0.996000,169513.000000,106.602570,10.747040,"D10/89Q Quoc Lo 1A p. Tan Tao  Q. Binh Tan  TpHCM","Outdoor","452-01-20028-3853","Cell_S505"
"anon_S506",0.993000,169413.000000,106.608540,10.834210,"17/15B Phan Van Hon, P.Tan Thoi Nhat","Outdoor","452-01-20120-5890","Cell_S506"
"anon_S507",0.997000,169389.000000,106.691600,10.778158,"So 5 (phia sau) Tran Quoc Thao, p.6","Outdoor","452-01-20000-1864","Cell_S507"
"anon_S508",0.997000,169381.000000,106.700379,10.780310,"So 125, duong Hai Ba Trung, phuong Ben Nghe, quan 1, thanh pho Ho Chi Minh.","Outdoor","452-01-20064-1061","Cell_S508"
"anon_S509",0.996000,169345.000000,106.636100,10.780420,"So 8 Huynh Thien Loc, p. Hoa Thanh, Tan Phu","Outdoor","452-01-20086-4780","Cell_S509"
"anon_S510",0.996000,168923.000000,106.606010,10.785490,"44/12 duong so 2  kp9  p.Binh Hung Hoa A","Outdoor","452-01-20026-3806","Cell_S510"
"anon_S511",0.998000,168901.000000,106.572270,10.661940,"Thua 212, p.Binh Chanh, Binh Chanh /","Outdoor","452-01-20050-6223","Cell_S511"
"anon_S512",0.996000,168837.000000,106.720000,10.799250,"Ben Xe Van Thanh","Outdoor","452-01-20030-4054","Cell_S512"
"anon_S513",0.995000,168777.000000,106.700100,10.730360,"612 Le Gia Luong, P.Tan Phong, Q.7","Outdoor","452-01-20072-2787","Cell_S513"
"anon_S514",0.995000,168535.000000,106.644300,10.752350,"751/40H/25 Hong Bang, Phuong 6, Q.06, TP.HCM","Outdoor","452-01-20012-2561","Cell_S514"
"anon_S211",0.995000,224691.000000,106.651399,10.793672,"57 Truong Chinh P12 QTanBinh","Outdoor","452-01-20160-4549","Cell_S211"
"anon_S212",0.997000,224549.000000,106.673000,10.794190,"99 Truong Quoc Dung  Phuong 10  Quan PN","Outdoor","452-01-20040-4326","Cell_S212"
"anon_S213",0.991000,224330.000000,106.662030,10.792750,"174 Pham Van Hai P.3 Q. Tan Binh - HCM","Outdoor","452-01-20042-4543","Cell_S213"
"anon_S214",0.996000,224254.000000,106.626140,10.805510,"15/12 Do Nhuan  Son Ky  Quan Tan Phu","Outdoor","452-01-20048-4706","Cell_S214"
"anon_S215",0.996000,223846.000000,106.708740,10.810830,"41A2 Chu Van An - Q.Binh Thanh - HCM","Outdoor","452-01-20030-4015","Cell_S215"
"anon_S216",0.997000,223523.000000,106.635910,10.787190,"4/18 Vuon Lai  phuong Tan Thanh  Tan Phu","Outdoor","452-01-20048-4743","Cell_S216"
"anon_S217",0.996000,223316.000000,106.571210,10.808590,"Cot Cty Dien thoai Tay-  Tram CDMA vinh Loc  (Tram co san - node )","Outdoor","452-01-20130-6257","Cell_S217"
"anon_S218",0.997000,223236.000000,106.616310,10.740990,"50 Nguyen Trong Tri, KP2, P. An Lac A","Outdoor","452-01-20140-3864","Cell_S218"
"anon_S219",0.997000,223046.000000,106.676560,10.729890,"C8/4 Pham Hung Ap 4A Xa Binh Hung Binh Chanh","Outdoor","452-01-20050-5419","Cell_S219"
"anon_S220",0.997000,223022.000000,106.682500,10.796060,"152/4 Co Bac  P.1  Phu Nhuan","Outdoor","452-01-20040-4303","Cell_S220"
"anon_S221",0.994000,222115.000000,106.705310,10.773540,"32-34 Ngo Duc Ke, P.Ben Nghe(Ben Thanh tourist building)","Outdoor","452-01-20064-1165","Cell_S221"
"anon_S222",0.996000,221851.000000,106.676672,10.770851,"750 Dien Bien Phu  Q.10","Outdoor","452-01-20100-3409","Cell_S222"
"anon_S223",0.997000,221830.000000,106.631080,10.827210,"51/6 Phan Huy Ich   P.15  Tan Binh","Outdoor","452-01-20042-4538","Cell_S223"
"anon_S224",0.996000,221565.000000,106.622760,10.744580,"17 KINH DUONG VUONG  AN LAC  BINH TAN HCM","Outdoor","452-01-20140-3849","Cell_S224"
"anon_S225",0.996000,221284.000000,106.682060,10.747760,"33 Au Duong Lan P.03 Q.08 Tp HCM","Outdoor","452-01-20016-3005","Cell_S225"
"anon_S226",0.996000,220961.000000,106.700910,10.766560,"70 Ben Chuong Duong, P.Nguyen Thai Binh","Outdoor","452-01-20000-1164","Cell_S226"
"anon_S227",0.995000,220870.000000,106.685630,10.814050,"61/18 Nguyen Thuong Hien P5  Binh Thanh","Outdoor","452-01-20030-4037","Cell_S227"
"anon_S228",0.996000,220581.000000,106.678850,10.768940,"So 205, duong Nguyen Thien Thuat, phuong 1, quan 3, thanh pho Ho Chi Minh.","Outdoor","452-01-20006-1803","Cell_S228"
"anon_S229",0.996000,220397.000000,106.621200,10.793730,"211/11/20 Tan quy  phuong Tan Quy  Tan Phu","Outdoor","452-01-20048-4739","Cell_S229"
"anon_S230",0.996000,220336.000000,106.695860,10.795100,"45 Dinh Tien Hoang  P.3  Q.Binh Thanh","Outdoor","452-01-20032-4023","Cell_S230"
"anon_S231",0.996000,220184.000000,106.636310,10.748650,"548 Hau Giang  Q.5","Outdoor","452-01-20012-2501","Cell_S231"
"anon_S232",0.997000,219758.000000,106.660480,10.801710,"15 Thang Long -  phuong 4  Bui Xuan Trong","Outdoor","452-01-20042-4551","Cell_S232"
"anon_S233",0.993000,219272.000000,106.679009,10.737722,"214 Cao Lo  P.4  Q.8","Outdoor","452-01-20016-3017","Cell_S233"
"anon_S234",0.997000,218969.000000,106.668387,10.741093,"98 duong 12, phuong 5, Quan 8","Outdoor","452-01-20016-3020","Cell_S234"
"anon_S235",0.994000,218879.000000,106.661680,10.749990,"24 Trieu Quang Phuc, P10, Q5","Outdoor","452-01-20010-2328","Cell_S235"
"anon_S236",0.996000,218583.000000,106.665280,10.747260,"238 Ba Dinh P.10 Q.8","Outdoor","452-01-20016-3037","Cell_S236"
"anon_S237",0.993000,218399.000000,106.669350,10.831180,"6B/D7 QUANG TRUNG - P10 - GO VAP - HCM","Outdoor","452-01-20182-5141","Cell_S237"
"anon_S238",0.996000,217857.000000,106.592800,10.790490,"120/7 Duong So 10  - Phuong Binh Hung Hoa B -  Q.Binh Tan - TP.HCM. Landlord :Dam Than Chiem - Hoang Thi Huong. Tel: 0908.375858","Outdoor","452-01-20026-3888","Cell_S238"
"anon_S239",0.994000,217684.000000,106.734370,10.725740,"1055 Huynh Tan Phat - KP3 - Phu Thuan -Q7","Outdoor","452-01-20014-2712","Cell_S239"
"anon_S240",0.996000,217669.000000,106.768880,10.847580,"Buu dien Thu Duc","Outdoor","452-01-20074-4936","Cell_S240"
"anon_S241",0.996000,217360.000000,106.651950,10.800690,"14 Le Trung Nghia P.12 Q.Tan Binh Tp.HCM","Outdoor","452-01-20042-4532","Cell_S241"
"anon_S242",0.997000,217193.000000,106.610780,10.859480,"131/4 Nguyen Anh Thu, ap Trung Chanh, xa Trung chanh, HM 08.3718.3526 Nguyen Dinh Cham","Outdoor","452-01-20190-5873","Cell_S242"
"anon_S243",0.996000,217111.000000,106.604420,10.765990,"732A Huong lo 2 Binh Tri Dong A Q.Binh Tan","Outdoor","452-01-20140-3809","Cell_S243"
"anon_S244",0.997000,217012.000000,106.632200,10.779860,"210 Thoai Ngoc Hau  P. Phu Thanh  Q. Tan Phu","Outdoor","452-01-20086-4736","Cell_S244"
"anon_S245",0.996000,216856.000000,106.642970,10.781730,"539 Au Co P.Phu Trung Q.Tan Phu","Outdoor","452-01-20086-4744","Cell_S245"
"anon_S246",0.998000,216715.000000,106.650300,10.861130,"203 Le Duc Tho  Phuong Tan Thoi An  Q12","Outdoor","452-01-20122-3625","Cell_S246"
"anon_S247",0.996000,216701.000000,106.577700,10.796150,"C2/20 To 3 ap 3 xa Vinh Loc B H.Binh Chanh. TPHCM","Outdoor","452-01-20130-5432","Cell_S247"
"anon_S248",0.996000,216545.000000,106.652840,10.881860,"118/2, KP2, P. Thoi An, Q12","Outdoor","452-01-20122-3617","Cell_S248"
"anon_S249",0.997000,216424.000000,106.700379,10.780310,"So 125, duong Hai Ba Trung, phuong Ben Nghe, quan 1, thanh pho Ho Chi Minh.","Outdoor","452-01-22010-1061","Cell_S249"
"anon_S250",0.992000,216383.000000,106.637520,10.818350,"2/39 Pham Van Bach P.15 Q.Tan Binh Tp.HCM","Outdoor","452-01-20042-4542","Cell_S250"
"anon_S251",0.997000,216360.000000,106.645993,10.779182,"143 Tran Van Quang   Q. Tan Binh","Outdoor","452-01-20160-4554","Cell_S251"
"anon_S252",0.996000,216327.000000,106.685100,10.827440,"14/37/2A Duong so 7, P.7, Q.Go Vap, TP.HCM","Outdoor","452-01-20184-5190","Cell_S252"
"anon_S253",0.997000,216319.000000,106.663798,10.765302,"249/36D Ngo Quyen  p.6  Quan 10-","Outdoor","452-01-20100-3424","Cell_S253"
"anon_S254",0.997000,215928.000000,106.600260,10.746080,"D10/89q Quoc Lo 1A, Phuong Tan Tao, Quan Binh Tan,Tp Ho Chi Minh","Outdoor","452-01-20028-3912","Cell_S254"
"anon_S255",0.996000,215812.000000,106.663220,10.742230,"1246 Pham The Hien  P.5  Q.8","Outdoor","452-01-20016-3031","Cell_S255"
"anon_S256",0.994000,215457.000000,106.580860,10.727300,"A3/11C Ap 1, Xa Tan Kien, H. Binh Chanh, TP.HCM","Outdoor","452-01-20028-3827","Cell_S256"
"anon_S257",0.996000,215455.000000,106.642292,10.785301,"320 Dong Den  p.10  Tan Binh","Outdoor","452-01-20160-4517","Cell_S257"
"anon_S258",0.996000,215160.000000,106.696010,10.780810,"Khach San Au Lac  90 Nguyen Thi Minh Khai  P.6  Q.3","Outdoor","452-01-20006-1802","Cell_S258"
"anon_S259",0.997000,215034.000000,106.704840,10.791140,"2/3K Nguyen Thi Minh Khai, F.Da Kao, Q1, TP.HCM","Outdoor","452-01-20064-1118","Cell_S259"
"anon_S260",0.995000,214988.000000,106.592560,10.759310,"302 Le Dinh Can  KP5  phuong Tan tao  Binh Tan/","Outdoor","452-01-20140-3834","Cell_S260"
"anon_S261",0.998000,214519.000000,106.652310,10.752160,"39 Tran Chanh Chieu, F11, Q.5","Outdoor","452-01-20010-2339","Cell_S261"
"anon_S515",0.997000,168517.000000,106.611700,10.759840,"48 Truong Phuoc Phan  - Phuong Binh Tri Dong -  Q.Binh Tan - TP.HCM. Landlord :Nguyen Duc Hung. Tel: 01265.880641 - 0934.155641","Outdoor","452-01-20140-3926","Cell_S515"
"anon_S516",0.996000,168331.000000,106.671699,10.814626,"57 bach Dang, P. 2, Q. Tan Binh -","Outdoor","452-01-20042-4601","Cell_S516"
"anon_S517",0.998000,168278.000000,106.662060,10.762990,"114 Nguyen Kim, p.6","Outdoor","452-01-20100-3439","Cell_S517"
"anon_S518",0.995000,168188.000000,106.588581,10.753453,"33/18 Bo Tuyen, KP3, phuong Tan Tao A, Binh Tan","Outdoor","452-01-20028-3905","Cell_S518"
"anon_S519",0.997000,168110.000000,106.661720,10.753160,"696 Nguyen Trai, p.11","Outdoor","452-01-20010-2343","Cell_S519"
"anon_S520",0.997000,167919.000000,106.636100,10.783310,"739 Luy Ban Bich, phuong Phu Tho Hoa, Tan Phu/ Le Van Dong-Tran Thi Thanh Lan/0903167033-01228867008","Outdoor","452-01-20086-4800","Cell_S520"
"anon_S521",0.994000,167830.000000,106.623870,10.779279,"314 Thach Lam  phuong Phu Thanh","Outdoor","452-01-20048-4730","Cell_S521"
"anon_S522",0.996000,167474.000000,106.693564,10.807651,"23/77 No Trang Long, p.7, Q.Binh Thanh (So moi: 5/122/6 No Trang Long)","Outdoor","452-01-20032-4036","Cell_S522"
"anon_S523",0.996000,167241.000000,106.729200,10.746280,"453 Huynh Tan Phat  phuong Tan Thuan Dong  Q.7","Outdoor","452-01-20014-2711","Cell_S523"
"anon_S524",0.997000,167012.000000,106.627440,10.791900,"46 Do Doc Long, p.Tan Quy, Q.TP","Outdoor","452-01-20048-4765","Cell_S524"
"anon_S525",0.996000,166924.000000,106.643810,10.747760,"221/1B Phan Van Khoe, Quan 6, TP.HCM","Outdoor","452-01-20012-2554","Cell_S525"
"anon_S526",0.997000,166816.000000,106.597705,10.705758,"C9/26 ap 3  xa tan Kien  Binh Chanh","Outdoor","452-01-20050-5440","Cell_S526"
"anon_S527",0.994000,166803.000000,106.700810,10.800150,"282/43 Bui Huu Nghia, Phuong 2, Binh Thanh/Le Van Trung-Truong Thi Minh Ly/62978521-0906874488","Outdoor","452-01-20032-4118","Cell_S527"
"anon_S528",0.996000,166762.000000,106.683810,10.807870,"224 Nguyen Thuong Hien  P.5  PN","Outdoor","452-01-20040-4319","Cell_S528"
"anon_S529",0.996000,166598.000000,106.675500,10.741010,"769/44/69 Pham The Hien - P.4 - Quan 8. Landlord :Vo Thanh Cong - Dang Thi Huynh Mai. Tel :083.8505631 - 0908.291401","Outdoor","452-01-20016-3064","Cell_S529"
"anon_S530",0.996000,166216.000000,106.599650,10.858170,"Thua so 234-11, to so 21, Xa Xuan Thoi Dong, Hoc Mon","Outdoor","452-01-20190-5881","Cell_S530"
"anon_S531",0.997000,166214.000000,106.680819,10.773756,"373/4 Dien Bien Phu  p.4","Outdoor","452-01-20006-1855","Cell_S531"
"anon_S532",0.994000,166148.000000,106.665135,10.854898,"46/5 Thong Nhat  P.13  Go Vap","Outdoor","452-01-20180-5142","Cell_S532"
"anon_S533",0.997000,166118.000000,106.649841,10.796160,"260/24 Nguyen Thai Binh  p.12  q.Tan Binh","Outdoor","452-01-20160-4546","Cell_S533"
"anon_S534",0.998000,166050.000000,106.661907,10.798443,"Lo 30 Khu 1   475 Le Van Sy P.02 Q.Tan Binh","Outdoor","452-01-20042-4535","Cell_S534"
"anon_S535",0.997000,165983.000000,106.690830,10.790710,"52 Nguyen Huu Cau, p.Tan Dinh","Outdoor","452-01-20064-1196","Cell_S535"
"anon_S536",0.997000,165668.000000,106.624800,10.757390,"D6/8 Khu pho 14, Binh Tri Dong, quan Binh Tan  Ngan 0913636518","Outdoor","452-01-20140-3947","Cell_S536"
"anon_S537",0.994000,165650.000000,106.616300,10.751110,"66 Duong 7A P.Binh Tri Dong Q.Binh Tan TP.HCM","Outdoor","452-01-20140-3823","Cell_S537"
"anon_S538",0.995000,165635.000000,106.744060,10.803670,"18A Duong so 9, P.Thao Dien, TP.HCM","Outdoor","452-01-20004-1573","Cell_S538"
"anon_S262",0.997000,214480.000000,106.649860,10.865240,"96-98 Le Van Khuong, KP1, P.Thoi An, Q.12","Outdoor","452-01-20122-3670","Cell_S262"
"anon_S263",0.996000,214237.000000,106.689630,10.807220,"90 Hoang Hoa Tham - phuong 7 - quan Binh Thanh - TP. HCM","Outdoor","452-01-20032-4026","Cell_S263"
"anon_S264",0.995000,213886.000000,106.617062,10.777714,"5/4/7 Khu pho 6, P.Binh Hung Hoa A","Outdoor","452-01-20140-3902","Cell_S264"
"anon_S265",0.994000,213883.000000,106.551160,10.770940,"Buu cuc Le Minh Xuan   Cau Ba Lat  Binh Chanh","Outdoor","452-01-20130-5408","Cell_S265"
"anon_S266",0.996000,213764.000000,106.709270,10.760320,"C113 Doan Van Bo  p.13-","Outdoor","452-01-20008-2229","Cell_S266"
"anon_S267",0.997000,213520.000000,106.637700,10.756190,"8/23 Tan Hoa  phuong 1  Q.11","Outdoor","452-01-20020-3521","Cell_S267"
"anon_S268",0.997000,213241.000000,106.630220,10.743010,"61-63 Lo C  Binh Phu  Q6  TpHCM.","Outdoor","452-01-20012-2522","Cell_S268"
"anon_S269",0.997000,212971.000000,106.687660,10.767630,"07 Nam Quoc Cang Q1","Outdoor","452-01-22010-1052","Cell_S269"
"anon_S270",0.996000,212896.000000,106.606200,10.722450,"06 Duong so 8, khu pho 2, P.An Lac, Quan Binh Tan, Tp.HCM. Anh Phuoc hoac chi Dan : 0907.515288","Outdoor","452-01-20028-3921","Cell_S270"
"anon_S271",0.996000,212756.000000,106.619760,10.785559,"162, Le Lu, P.Phu Tho Hoa, Tan Phu","Outdoor","452-01-20048-4761","Cell_S271"
"anon_S272",0.997000,212725.000000,106.753900,10.851790,"5B2 KHU 301 - LINH TAY - THU DUC","Outdoor","452-01-20074-4935","Cell_S272"
"anon_S273",0.997000,212442.000000,106.696480,10.772200,"KS Pink - 32 Nguyen An Ninh - P. Ben Thanh - Q1","Outdoor","452-01-20000-1036","Cell_S273"
"anon_S274",0.996000,212406.000000,106.608200,10.791560,"12/29 khu pho 4  p. Binh Hung Hoa A  binh Tan","Outdoor","452-01-20026-3842","Cell_S274"
"anon_S275",0.994000,212108.000000,106.687074,10.770693,"153/5 Nguyen Thi Minh Khai, P.Pham Ngu Lao, Q.1","Outdoor","452-01-20000-1045","Cell_S275"
"anon_S276",0.996000,211858.000000,106.608900,10.799220,"131/117 Duong 26 Thang 3  Phuong Binh Hung Hoa-  Q.Binh Tan - TP.HCM. Landlord :Duong Bach Tung. Tel: 0904.019149","Outdoor","452-01-20026-3917","Cell_S276"
"anon_S277",0.997000,211249.000000,106.677500,10.766950,"210 Ly Thai To, p.1 , Q.3","Outdoor","452-01-20006-1879","Cell_S277"
"anon_S278",0.997000,211137.000000,106.614790,10.737390,"511 KINH DUONG VUONG  KHU 6  PHUONG AN LAC  Q. BINH TAN","Outdoor","452-01-20028-3833","Cell_S278"
"anon_S279",0.996000,210938.000000,106.729460,10.864940,"86/13 Duong 12, KP4, P.Tam Binh, Thu Duc, TP.HCM","Outdoor","452-01-20046-4976","Cell_S279"
"anon_S280",0.997000,210627.000000,106.663410,10.795610,"132/2 Ngo Thi Thu Minh, P.02, Tan Binh, TpHCM","Outdoor","452-01-20042-4510","Cell_S280"
"anon_S281",0.995000,210497.000000,106.623950,10.700900,"121 duong 3158A Pham The Hien, phuong 7, Q8 Nguyen Tan Thong: 090 8888 092","Outdoor","452-01-20088-3085","Cell_S281"
"anon_S282",0.992000,210110.000000,106.677670,10.823990,"83/233A Nguyen Kiem  Go Vap","Outdoor","452-01-20184-5122","Cell_S282"
"anon_S283",0.997000,209916.000000,106.676769,10.782676,"Ga Sai Gon - Nguyen Thong Q3 - TpHCM","Outdoor","452-01-20034-1813","Cell_S283"
"anon_S284",0.995000,209539.000000,106.595950,10.750560,"566 Duong so 7  p.Tan Tao","Outdoor","452-01-20140-3856","Cell_S284"
"anon_S285",0.996000,209484.000000,106.668880,10.764140,"Vinh Vien P.4 Q.10","Outdoor","452-01-20100-3419","Cell_S285"
"anon_S286",0.994000,209230.000000,106.635250,10.722980,"2672C  Pham The Hien F7 Q8","Outdoor","452-01-20088-3033","Cell_S286"
"anon_S539",0.997000,165532.000000,106.648150,10.789520,"83/102 Nam Chau, P.11, Q.Tan Binh","Outdoor","452-01-20160-4582","Cell_S539"
"anon_S540",0.997000,165451.000000,106.680000,10.782870,"71A Rach Bung Binh  P.9  Q3","Outdoor","452-01-20034-1830","Cell_S540"
"anon_S541",0.995000,165420.000000,106.814750,10.800080,"67/2 - Duong so 6 - Ap ong Nhieu, P. Long Truong - Quan 09","Outdoor","452-01-20070-3266","Cell_S541"
"anon_S542",0.989000,165337.000000,106.662236,10.813619,"58 Truong Son, Phuong 2, Q. Tan Binh","Outdoor","452-01-22230-4687","Cell_S542"
"anon_S543",0.990000,165334.000000,106.587960,10.749943,"170 tran Thanh Mai  KP2  Tan Tao A  Binh Tan","Outdoor","452-01-20028-3851","Cell_S543"
"anon_S544",0.996000,165328.000000,106.657220,10.785330,"208 Nghia Phat P.07 Q.Tan BInh Tp.HCM","Outdoor","452-01-20160-4534","Cell_S544"
"anon_S545",0.997000,165236.000000,106.676090,10.779750,"27 Hoa hung  p12  Q10","Outdoor","452-01-20060-3412","Cell_S545"
"anon_S546",0.996000,165210.000000,106.682170,10.826330,"181 Nguyen Van Nghi, P7","Outdoor","452-01-20184-5186","Cell_S546"
"anon_S547",0.997000,165206.000000,106.696110,10.811750,"170N No Trang Long, Phuong 12, Quan Binh Thanh, TP.HCM : Ong Nguyen 0938441143-0932681681(A.Thanh)","Outdoor","452-01-20030-4086","Cell_S547"
"anon_S548",0.997000,165031.000000,106.609600,10.722790,"14 duong so 7  KDC Nam Long  phuong An Lac  Binh Tan","Outdoor","452-01-20028-3817","Cell_S548"
