Region,District Code,District,LONGITUDE,LATITUDE,Geohash,CELL_NAME
"Central",9,"Orchard Road",103.841455,1.291869,"w21z6g","Cell_S3155"
"Central",10,"Tanglin Road River Valley",103.823883,1.304853,"w21z6t","Cell_S3277"
"Central",10,"Tanglin Road River Valley",103.825353,1.300592,"w21z6s","Cell_S3336"
"North",10,"Bukit Timah Stevens Road",103.836438,1.313825,"w21z6z","Cell_S3455"
"West",10,"Holland Road Ghim Moh",103.791466,1.309992,"w21z3y","Cell_S3459"
"West",10,"Holland Road Ghim Moh",103.795001,1.331432,"w21z9f","Cell_S3522"
"North",11,"Bukit Timah old Turf Club",103.793677,1.337671,"w21z9g","Cell_S3584"
"North",11,"Bukit Timah old Turf Club",103.793677,1.337671,"w21z9g","Cell_S3710"
"North-East",12,"Braddell Toa Payoh",103.845584,1.339129,"w21ze5","Cell_S3735"
"North-East",12,"Balestier Bendemeer",103.858578,1.328556,"w21ze3","Cell_S3823"
"North-East",12,"Braddell Toa Payoh",103.844652,1.333785,"w21ze4","Cell_S3871"
"North-East",12,"Balestier Bendemeer",103.844816,1.323315,"w21ze0","Cell_S3940"
"North-East",13,"Potong Pasir Housing Estate",103.866725,1.330195,"w21zed","Cell_S4195"
"North-East",13,"Potong Pasir Housing Estate",103.863259,1.335443,"w21ze7","Cell_S4204"
"North-East",13,"Woodleigh Potong Pasir Macpherson",103.873230,1.324295,"w21ze9","Cell_S4224"
"North-East",13,"Potong Pasir Housing Estate",103.866725,1.330195,"w21zed","Cell_S4251"
"East",14,"Kembangan",103.911597,1.320656,"w21zs8","Cell_S4457"
"East",14,"Kembangan",103.910695,1.324594,"w21zs9","Cell_S4528"
"East",14,"Kallang Aljunied Geylang",103.875556,1.316914,"w21z7x","Cell_S4785"
"East",15,"Katong Joo Chiat",103.901898,1.304636,"w21zkm","Cell_S5164"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.963940,1.331533,"w21ztf","Cell_S5281"
"East",16,"Bedok Chai Chee",103.926266,1.324816,"w21zsc","Cell_S5319"
"East",16,"Bedok Reservoir",103.923485,1.338211,"w21zsg","Cell_S5437"
"East",16,"Bedok Chai Chee",103.942628,1.333533,"w21zt6","Cell_S5459"
"East",16,"Bedok Reservoir",103.915596,1.333967,"w21zsd","Cell_S5495"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.955537,1.321543,"w21zt8","Cell_S5500"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.963022,1.334085,"w21ztd","Cell_S5535"
"East",16,"Bedok Chai Chee",103.938494,1.330630,"w21zt4","Cell_S5599"
"East",16,"Bedok Chai Chee",103.941572,1.324252,"w21zt1","Cell_S5620"
"East",16,"Bedok Reservoir",103.923289,1.337023,"w21zsg","Cell_S5656"
"East",16,"Bedok Chai Chee",103.932598,1.332988,"w21zt4","Cell_S5691"
"East",16,"Bedok Chai Chee",103.937145,1.332654,"w21zt4","Cell_S5734"
"East",17,"Changi Coast",103.972109,1.349170,"w21ztv","Cell_S5824"
"East",17,"Changi Airport",103.986877,1.349173,"w21zwm","Cell_S5865"
"East",18,"Tampines Simei",103.939959,1.345263,"w21zth","Cell_S6129"
"East",18,"Pasir Ris",103.939596,1.376419,"w21zv4","Cell_S6255"
"East",18,"Tampines Simei",103.935734,1.355065,"w21ztn","Cell_S6268"
"East",18,"Tampines Simei",103.951897,1.358853,"w21ztr","Cell_S6275"
"East",18,"Pasir Ris",103.939856,1.378641,"w21zv4","Cell_S6375"
"East",18,"Tampines Simei",103.951897,1.358853,"w21ztr","Cell_S6569"
"East",18,"Pasir Ris",103.938983,1.381189,"w21zv5","Cell_S6592"
"East",18,"Pasir Ris",103.950865,1.367013,"w21zv2","Cell_S6598"
"East",18,"Tampines Simei",103.933507,1.345178,"w21zth","Cell_S6652"
"East",18,"Pasir Ris",103.958648,1.368998,"w21zv9","Cell_S6712"
"North-East",19,"Serangoon Central Serangoon Gardens",103.873203,1.346265,"w21zet","Cell_S6814"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.899422,1.372422,"w21zu3","Cell_S6880"
"North-East",19,"Sengkang Buangkok",103.877872,1.362265,"w21zez","Cell_S6911"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.897160,1.366955,"w21zu0","Cell_S6989"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.885043,1.341451,"w21zeu","Cell_S7011"
"North-East",19,"Serangoon Central Serangoon Gardens",103.870392,1.371979,"w21zg9","Cell_S7117"
"North-East",19,"Serangoon Central Serangoon Gardens",103.874818,1.367262,"w21zg8","Cell_S7122"
"North-East",19,"Serangoon Central Serangoon Gardens",103.873638,1.354920,"w21zew","Cell_S7202"
"North-East",19,"Punggol",103.907178,1.401771,"w21zur","Cell_S7414"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.891935,1.379230,"w21zu5","Cell_S7420"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.885043,1.341451,"w21zeu","Cell_S7492"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.886640,1.349052,"w21zev","Cell_S7509"
"North-East",19,"Sengkang Buangkok",103.898490,1.396816,"w21zuq","Cell_S7536"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.887745,1.358018,"w21zsp","Cell_S7765"
"North-East",19,"Punggol",103.910101,1.401359,"w21zux","Cell_S7790"
"North-East",20,"Bishan Thomson Road",103.836068,1.351769,"w21zdy","Cell_S7932"
"North-East",20,"Ang Mo Kio",103.848395,1.365128,"w21zg0","Cell_S7959"
"North-East",20,"Ang Mo Kio",103.857628,1.372026,"w21zg3","Cell_S8087"
"North-East",20,"Ang Mo Kio",103.855453,1.375295,"w21zg6","Cell_S8144"
"North-East",20,"Ang Mo Kio",103.838035,1.379254,"w21zfg","Cell_S8161"
"North-East",20,"Ang Mo Kio",103.838988,1.371739,"w21zfc","Cell_S8210"
"North-East",20,"Bishan Thomson Road",103.860428,1.341040,"w21zek","Cell_S8303"
"North-East",20,"Ang Mo Kio",103.840065,1.375873,"w21zff","Cell_S8312"
"North",21,"Bukit Timah Hill 7 Milestone",103.775778,1.347090,"w21z9m","Cell_S8428"
"North",21,"Bukit Timah King Albert Park",103.768569,1.341786,"w21z9k","Cell_S8479"
"North",21,"Bukit Timah King Albert Park",103.773513,1.332537,"w21z96","Cell_S8555"
"North",21,"Bukit Timah King Albert Park",103.772556,1.339779,"w21z97","Cell_S8558"
"West",22,"Jurong East",103.753001,1.336505,"w21z8g","Cell_S8607"
"West",22,"Jurong West Lakeside Boon Lay",103.702860,1.344100,"w21xxu","Cell_S8613"
"West",22,"Jurong Joo Koon",103.655943,1.302581,"w21xqt","Cell_S8880"
"West",22,"Jurong East",103.741339,1.329197,"w21z89","Cell_S8974"
"West",22,"Jurong West Lakeside Boon Lay",103.717505,1.351371,"w21z8n","Cell_S9142"
"West",22,"Jurong Tuas",103.639086,1.293208,"w21xq7","Cell_S9152"
"West",22,"Jurong Joo Koon",103.660786,1.314352,"w21xqz","Cell_S9227"
"West",22,"Jurong Tuas",103.657457,1.322053,"w21xwb","Cell_S9229"
"West",22,"Jurong Tuas",103.636191,1.347031,"w21xwm","Cell_S9232"
"West",22,"Jurong East",103.728627,1.312803,"w21z2q","Cell_S9257"
"West",22,"Jurong Joo Koon",103.660786,1.314352,"w21xqz","Cell_S9304"
"West",22,"Jurong Tuas",103.681575,1.343577,"w21xxk","Cell_S9601"
"West",22,"Jurong West Lakeside Boon Lay",103.708033,1.345095,"w21xxu","Cell_S9667"
"North",23,"Yew Tee Choa Chu Kang",103.747694,1.381103,"w21zbg","Cell_S9743"
"North",23,"Yew Tee Choa Chu Kang",103.751834,1.381940,"w21zbg","Cell_S9943"
"North",23,"Yew Tee Choa Chu Kang",103.743360,1.389106,"w21zbs","Cell_S10023"
"North",23,"Yew Tee Choa Chu Kang",103.741542,1.391847,"w21zbt","Cell_S10230"
"North",23,"Bukit Panjang",103.774286,1.381372,"w21zc7","Cell_S10251"
"West",23,"Bukit Batok Bukit Gombak",103.756605,1.340348,"w21z9h","Cell_S10294"
"West",23,"Bukit Batok Bukit Gombak",103.753704,1.347458,"w21z8v","Cell_S10309"
"West",24,"Lim Chu Kang",103.696933,1.385428,"w21xzs","Cell_S10472"
"North",25,"Woodlands Marsiling Amiralty",103.785739,1.445522,"w23b1x","Cell_S10537"
"North",25,"Woodlands Marsiling Amiralty",103.789948,1.436318,"w23b1v","Cell_S10632"
"North",25,"Woodlands Marsiling Amiralty",103.797090,1.437192,"w23b1v","Cell_S10652"
"North",25,"Woodlands Marsiling Amiralty",103.795842,1.434334,"w23b1v","Cell_S10956"
"North",25,"Woodlands Marsiling Amiralty",103.776435,1.429452,"w23b1k","Cell_S10967"
"North",25,"Woodlands Marsiling Amiralty",103.808226,1.454442,"w23b60","Cell_S11033"
"North",25,"Woodlands Marsiling Amiralty",103.795292,1.427897,"w23b1g","Cell_S11041"
"North",25,"Woodlands Marsiling Amiralty",103.799298,1.438825,"w23b4j","Cell_S11048"
"North",25,"Woodlands Marsiling Amiralty",103.796698,1.446445,"w23b1z","Cell_S11060"
"North",25,"Woodlands Marsiling Amiralty",103.776435,1.429452,"w23b1k","Cell_S11156"
"North-East",26,"Nee Soon",103.830409,1.387909,"w21zfs","Cell_S11176"
"North",27,"Yishun Khatib",103.840916,1.420064,"w23b4f","Cell_S11213"
"North",27,"Sembawang",103.824871,1.441440,"w23b4w","Cell_S11237"
"North-East",28,"Yio Chu Kang",103.862457,1.383358,"w21zg7","Cell_S11851"
"North-East",,"Ang Mo Kio",103.845095,1.384919,"w21zgh","Cell_S48"
"Central",1,"Marina Esplanade Suntec",103.857987,1.294503,"w21z77","Cell_S258"
"Central",1,"Marina South",103.860503,1.278887,"w21z72","Cell_S386"
"Central",1,"Raffles Place",103.850804,1.283178,"w21z71","Cell_S548"
"Central",1,"Marina South",103.852659,1.280769,"w21z71","Cell_S551"
"Central",1,"Marina South",103.854157,1.279430,"w21z72","Cell_S615"
"Central",1,"Robinson Road Shenton Way",103.844532,1.278525,"w21z70","Cell_S697"
"Central",1,"Marina South",103.859978,1.285205,"w21z73","Cell_S712"
"Central",1,"Marina South",103.854157,1.279430,"w21z72","Cell_S742"
"Central",1,"Marina South",103.863460,1.269849,"w21z5r","Cell_S773"
"Central",1,"Marina South",103.860503,1.278887,"w21z72","Cell_S841"
"Central",2,"Prince Edward Anson Road",103.845217,1.274852,"w21z70","Cell_S1020"
"Central",2,"Tanjong Pagar",103.842433,1.275621,"w21z6b","Cell_S1056"
"Central",3,"Outram Road Tiong Bahru",103.822420,1.280025,"w21z69","Cell_S1185"
"Central",3,"Queenstown Commonwealth",103.802256,1.297506,"w21z6h","Cell_S1210"
"Central",3,"Outram Road Tiong Bahru",103.834608,1.287163,"w21z6f","Cell_S1215"
"Central",3,"Outram Road Tiong Bahru",103.827601,1.292242,"w21z6e","Cell_S1222"
"Central",3,"Outram Road Tiong Bahru",103.826831,1.281714,"w21z69","Cell_S1260"
"Central",3,"Redhill Bukit Merah Alexandra",103.812595,1.284180,"w21z63","Cell_S1270"
"Central",3,"Outram Road Tiong Bahru",103.838604,1.279770,"w21z6b","Cell_S1281"
"Central",3,"Queenstown Commonwealth",103.802830,1.288427,"w21z64","Cell_S1296"
"Central",3,"Redhill Bukit Merah Alexandra",103.812595,1.284180,"w21z63","Cell_S1371"
"Central",4,"Habourfront Telok Blangah",103.820470,1.277398,"w21z62","Cell_S1479"
"Central",4,"Habourfront Telok Blangah",103.823385,1.266181,"w21z4w","Cell_S1506"
"Central",4,"Habourfront Telok Blangah",103.810803,1.266258,"w21z4q","Cell_S1524"
"West",5,"Clementi",103.762525,1.314559,"w21z3p","Cell_S1771"
"West",5,"Clementi",103.750211,1.312031,"w21z2y","Cell_S1778"
"West",5,"Clementi",103.762236,1.321499,"w21z90","Cell_S1973"
"West",5,"Clementi",103.769080,1.317703,"w21z3r","Cell_S1977"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.774551,1.283247,"w21z33","Cell_S2287"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.801279,1.273622,"w21z4p","Cell_S2356"
"Central",6,"Central Fire Station Hill Street",103.853274,1.293287,"w21z75","Cell_S2452"
"Central",6,"Central Fire Station Hill Street",103.849586,1.297415,"w21z7h","Cell_S2465"
"Central",6,"Central Fire Station Hill Street",103.853332,1.294076,"w21z75","Cell_S2477"
"Central",7,"Bugis Victoria Street Rochor",103.855921,1.299816,"w21z7k","Cell_S2659"
"Central",7,"Bugis Victoria Street Rochor",103.849286,1.300076,"w21z7h","Cell_S2682"
"Central",8,"Lavender Jalan Besar",103.855000,1.310532,"w21z7q","Cell_S2733"
"Central",9,"Orchard Road",103.830239,1.305261,"w21z6t","Cell_S2882"
"Central",9,"Orchard Road",103.838159,1.296027,"w21z6g","Cell_S3030"
"Central",9,"Orchard Road",103.844555,1.299896,"w21z7h","Cell_S3050"
"Central",9,"Orchard Road",103.844138,1.298132,"w21z7h","Cell_S3089"
"North",11,"Bukit Timah old Turf Club",103.793677,1.337671,"w21z9g","Cell_S3635"
"North-East",11,"Novena",103.841448,1.325364,"w21zdc","Cell_S3646"
"North-East",11,"Novena",103.833267,1.320722,"w21zdb","Cell_S3655"
"North-East",12,"Geylang Bahru",103.863832,1.317004,"w21z7r","Cell_S4016"
"North-East",12,"Balestier Bendemeer",103.846871,1.325911,"w21ze1","Cell_S4100"
"North-East",13,"MacPherson Road",103.879535,1.331789,"w21zef","Cell_S4114"
"North-East",13,"Potong Pasir Housing Estate",103.862805,1.337284,"w21ze7","Cell_S4118"
"North-East",13,"Paya Lebar (old) Airport",103.887588,1.323870,"w21zs1","Cell_S4233"
"East",14,"Stadium",103.891501,1.314191,"w21zkp","Cell_S4404"
"East",14,"Kallang Aljunied Geylang",103.881439,1.315830,"w21z7z","Cell_S4813"
"East",15,"Katong Joo Chiat",103.903824,1.307956,"w21zkq","Cell_S5115"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.960174,1.331248,"w21ztd","Cell_S5187"
"East",16,"Bedok Chai Chee",103.924248,1.330546,"w21zsf","Cell_S5251"
"East",16,"Bedok Chai Chee",103.936301,1.332320,"w21zt4","Cell_S5287"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.955537,1.321543,"w21zt8","Cell_S5298"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.967264,1.336896,"w21ztg","Cell_S5476"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.948913,1.337774,"w21zt7","Cell_S5521"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.956282,1.332549,"w21ztd","Cell_S5675"
"East",16,"Bedok Chai Chee",103.929041,1.334704,"w21zsf","Cell_S5729"
"East",17,"Loyang",103.981071,1.373412,"w21zy4","Cell_S5930"
"East",17,"Loyang",103.965165,1.360158,"w21ztz","Cell_S5943"
"East",17,"Changi Airport",103.999427,1.382819,"w21zye","Cell_S5986"
"East",18,"Tampines Simei",103.956354,1.352975,"w21ztw","Cell_S6150"
"East",18,"Pasir Ris",103.962871,1.374085,"w21zvd","Cell_S6152"
"East",18,"Tampines Simei",103.931900,1.350465,"w21ztj","Cell_S6160"
"East",18,"Tampines Simei",103.952555,1.341795,"w21ztk","Cell_S6187"
"East",18,"Tampines Simei",103.937407,1.347340,"w21ztj","Cell_S6215"
"East",18,"Pasir Ris",103.946261,1.373109,"w21zv3","Cell_S6369"
"East",18,"Tampines Simei",103.957046,1.348045,"w21ztt","Cell_S6429"
"East",18,"Pasir Ris",103.959057,1.366247,"w21zv8","Cell_S6478"
"East",18,"Pasir Ris",103.946423,1.376009,"w21zv6","Cell_S6676"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.881307,1.372129,"w21zgc","Cell_S6755"
"North-East",19,"Serangoon Central Serangoon Gardens",103.868317,1.349692,"w21zet","Cell_S6806"
"North-East",19,"Sengkang Buangkok",103.897643,1.392356,"w21zuj","Cell_S6931"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.880362,1.378798,"w21zgg","Cell_S7004"
"North-East",19,"Punggol",103.912461,1.401130,"w21zux","Cell_S7108"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.890728,1.364857,"w21zu0","Cell_S7172"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.890620,1.374425,"w21zu4","Cell_S7339"
"North-East",19,"Sengkang Buangkok",103.884105,1.360058,"w21zez","Cell_S7350"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.884317,1.380185,"w21zgg","Cell_S7358"
"North-East",19,"Sengkang Buangkok",103.884105,1.360058,"w21zez","Cell_S7549"
"North-East",19,"Punggol",103.904172,1.399061,"w21zuq","Cell_S7692"
"North-East",20,"Ang Mo Kio",103.843236,1.368573,"w21zg1","Cell_S7837"
"North-East",20,"Bishan Thomson Road",103.855027,1.346624,"w21zem","Cell_S7840"
"North-East",20,"Ang Mo Kio",103.857884,1.362392,"w21zg2","Cell_S7849"
"North-East",20,"Ang Mo Kio",103.838035,1.379254,"w21zfg","Cell_S7872"
"North-East",20,"Ang Mo Kio",103.838249,1.366524,"w21zfb","Cell_S7968"
"North-East",20,"Bishan Thomson Road",103.854762,1.344237,"w21zek","Cell_S8052"
"North-East",20,"Bishan Thomson Road",103.860428,1.341040,"w21zek","Cell_S8100"
"North-East",20,"Bishan Thomson Road",103.829899,1.354461,"w21zdw","Cell_S8206"
"North-East",20,"Bishan Thomson Road",103.828314,1.372239,"w21zf9","Cell_S8315"
"North",21,"Bukit Timah King Albert Park",103.766803,1.327291,"w21z93","Cell_S8492"
"West",22,"Jurong East",103.739691,1.333794,"w21z8d","Cell_S8622"
"West",22,"Jurong Tuas",103.636191,1.347031,"w21xwm","Cell_S8802"
"West",22,"Jurong West Lakeside Boon Lay",103.696814,1.350128,"w21xxt","Cell_S8868"
"West",22,"Jurong Tuas",103.630750,1.307988,"w21xqn","Cell_S8968"
"West",22,"Jurong West Lakeside Boon Lay",103.723744,1.352564,"w21z8q","Cell_S9067"
"West",22,"Jurong West Lakeside Boon Lay",103.694362,1.343751,"w21xxs","Cell_S9075"
"West",22,"Jurong Joo Koon",103.678291,1.301766,"w21xrk","Cell_S9199"
"West",22,"Jurong Tuas",103.619754,1.294205,"w21xmg","Cell_S9333"
"West",22,"Jurong East",103.758604,1.334823,"w21z94","Cell_S9374"
"West",22,"Jurong Joo Koon",103.692030,1.318882,"w21xx8","Cell_S9406"
"West",22,"Jurong West Lakeside Boon Lay",103.723744,1.352564,"w21z8q","Cell_S9704"
"West",23,"Bukit Batok Bukit Gombak",103.743713,1.350822,"w21z8t","Cell_S9715"
"West",23,"Bukit Batok Bukit Gombak",103.740907,1.346603,"w21z8t","Cell_S9772"
"North",23,"Yew Tee Choa Chu Kang",103.743561,1.381984,"w21zbe","Cell_S9798"
"West",23,"Bukit Batok Bukit Gombak",103.740907,1.346603,"w21z8t","Cell_S9844"
"North",23,"Yew Tee Choa Chu Kang",103.742586,1.393673,"w21zbt","Cell_S9934"
"North",23,"Yew Tee Choa Chu Kang",103.752078,1.378660,"w21zbf","Cell_S10002"
"North",23,"Bukit Panjang",103.775452,1.374434,"w21zc6","Cell_S10006"
"West",23,"Bukit Batok Bukit Gombak",103.745835,1.346001,"w21z8v","Cell_S10114"
"West",23,"Bukit Batok Bukit Gombak",103.760517,1.346151,"w21z9j","Cell_S10121"
"West",23,"Bukit Batok Bukit Gombak",103.748651,1.356779,"w21z8y","Cell_S10184"
"North",23,"Bukit Panjang",103.771788,1.378527,"w21zc6","Cell_S10266"
"West",23,"Bukit Batok Bukit Gombak",103.747158,1.348587,"w21z8v","Cell_S10431"
"North",25,"Woodlands Marsiling Amiralty",103.809709,1.447433,"w23b4p","Cell_S10796"
"North",25,"Woodlands Marsiling Amiralty",103.780597,1.439211,"w23b1w","Cell_S10938"
"North",25,"Woodlands Marsiling Amiralty",103.780597,1.439211,"w23b1w","Cell_S10987"
"North",25,"Woodlands Marsiling Amiralty",103.796545,1.431012,"w23b1u","Cell_S11026"
"North",27,"Yishun Khatib",103.832467,1.429358,"w23b4u","Cell_S11348"
"North",27,"Sembawang",103.819499,1.448197,"w23b4r","Cell_S11371"
"North",27,"Yishun Khatib",103.847239,1.417853,"w23b54","Cell_S11467"
"North",27,"Yishun Khatib",103.838579,1.424081,"w23b4g","Cell_S11516"
"North",27,"Sembawang",103.815041,1.463202,"w23b66","Cell_S11576"
"North",27,"Sembawang",103.822727,1.459950,"w23b69","Cell_S11579"
"North",27,"Sembawang",103.794957,1.461473,"w23b3f","Cell_S11660"
"North",27,"Yishun Khatib",103.837475,1.421703,"w23b4f","Cell_S11667"
"North",27,"Sembawang",103.823678,1.450893,"w23b68","Cell_S11783"
"North",27,"Yishun Khatib",103.834094,1.432232,"w23b4u","Cell_S11815"
"North-East",28,"Seletar",103.864145,1.420313,"w23b56","Cell_S11868"
"West",,"Pasir Panjang Alexandra Kent Ridge",103.783336,1.292451,"w21z3e","Cell_S36"
"Central",1,"Marina Esplanade Suntec",103.857049,1.291595,"w21z77","Cell_S118"
"Central",1,"Robinson Road Shenton Way",103.849693,1.280715,"w21z71","Cell_S138"
"Central",1,"Robinson Road Shenton Way",103.849547,1.279592,"w21z70","Cell_S374"
"Central",1,"Marina Esplanade Suntec",103.860303,1.292679,"w21z77","Cell_S393"
"Central",1,"Marina South",103.854971,1.279645,"w21z72","Cell_S407"
"Central",1,"Robinson Road Shenton Way",103.846189,1.278628,"w21z70","Cell_S455"
"Central",1,"Marina South",103.860503,1.278887,"w21z72","Cell_S478"
"Central",1,"Raffles Place",103.852970,1.286193,"w21z74","Cell_S640"
"Central",1,"Raffles Place",103.850804,1.283178,"w21z71","Cell_S824"
"Central",2,"Tanjong Pagar",103.841359,1.279861,"w21z6b","Cell_S939"
"Central",2,"Tanjong Pagar",103.841733,1.274308,"w21z4z","Cell_S1009"
"Central",3,"Outram Road Tiong Bahru",103.838604,1.279770,"w21z6b","Cell_S1250"
"Central",3,"Outram Road Tiong Bahru",103.839105,1.281438,"w21z6c","Cell_S1323"
"Central",3,"Redhill Bukit Merah Alexandra",103.813802,1.289878,"w21z66","Cell_S1341"
"Central",3,"Queenstown Commonwealth",103.800177,1.294016,"w21z65","Cell_S1436"
"Central",4,"Habourfront Telok Blangah",103.823385,1.266181,"w21z4w","Cell_S1499"
"Central",4,"Habourfront Telok Blangah",103.822396,1.264379,"w21z4w","Cell_S1521"
"Central",4,"Habourfront Telok Blangah",103.822396,1.264379,"w21z4w","Cell_S1580"
"Central",4,"Habourfront Telok Blangah",103.846319,1.250048,"w21z55","Cell_S1608"
"Central",4,"Habourfront Telok Blangah",103.818626,1.262063,"w21z4m","Cell_S1660"
"West",5,"Clementi",103.751991,1.310324,"w21z2y","Cell_S1700"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.780358,1.291117,"w21z3e","Cell_S1703"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.799423,1.277399,"w21z60","Cell_S1761"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.789735,1.296221,"w21z3g","Cell_S1762"
